,ITEM,BTOS (Heirarchy order),BTOS
4628,10913,900,J
4629,10914,900,J
4630,10915,900,J
4631,10916,900,J
4632,10918,900,J
4633,10921,900,J
4634,10922,900,J
4635,10923,900,J
4636,10924,900,J
4637,10925,900,J
4638,10926,900,J
4639,10927,900,J
4640,10928,900,J
4641,10929,900,J
4642,10930,900,J
4643,10931,900,J
4644,10932,900,J
4645,10933,900,J
4646,10940,900,J
4647,10941,900,J
4648,10942,900,J
4649,10943,900,J
4650,10944,900,J
4651,10945,900,J
4652,10946,900,J
4653,10947,900,J
4654,10948,900,J
4655,10950,150,P
4656,10951,150,P
4657,10952,150,P
4658,10953,150,P
4659,10954,150,P
4660,10956,150,P
4661,10958,150,P
4662,10960,150,P
4663,10962,150,P
4664,10964,150,P
4665,10966,150,P
4666,10968,150,P
4667,10970,150,P
4668,10975,150,P
4669,10976,150,P
4670,10977,150,P
4671,10983,110,O
4672,10984,110,O
4673,10985,1100,L
4674,10986,110,O
4675,10987,110,O
4676,10988,110,O
4677,10989,110,O
4678,10990,1100,L
4679,10991,1100,L
4680,10992,1100,L
4681,10993,110,O
4682,10994,110,O
4683,10995,110,O
4684,10996,110,O
4685,10997,110,O
4686,10998,110,O
4687,10999,110,O
4688,11000,1100,L
4689,11003,1100,L
4690,11004,1100,L
4691,11005,1100,L
4692,11006,1100,L
4693,11009,1100,L
4694,11012,1100,L
4695,11015,1100,L
4696,11018,1100,L
4697,11021,1100,L
4698,11024,1100,L
4699,11027,1100,L
4700,11200,1100,L
4701,11203,1100,L
4702,11204,1100,L
4703,11205,1100,L
4704,11206,1100,L
4705,11209,1100,L
4706,11210,1100,L
4707,11211,1100,L
4708,11212,1100,L
4709,11215,1100,L
4710,11218,1100,L
4711,11219,1100,L
4712,11220,1100,L
4713,11221,1100,L
4714,11222,1100,L
4715,11224,1100,L
4716,11225,1100,L
4717,11227,1100,L
4718,11235,1100,L
4719,11237,1100,L
4720,11240,1100,L
4721,11241,1100,L
4722,11242,1100,L
4723,11243,1100,L
4724,11244,1100,L
4725,11300,1100,L
4726,11303,1100,L
4727,11304,1100,L
4728,11306,1100,L
4729,11309,1100,L
4730,11312,1100,L
4731,11315,1100,L
4732,11318,1100,L
4733,11321,1100,L
4734,11324,1100,L
4735,11327,1100,L
4736,11330,1100,L
4737,11332,1100,L
4738,11333,1100,L
4739,11336,1100,L
4740,11339,1100,L
4741,11500,1100,L
4742,11503,1100,L
4743,11506,1100,L
4744,11509,1100,L
4745,11512,1100,L
4746,11600,1100,L
4747,11601,1100,L
4748,11602,1100,L
4749,11603,1100,L
4750,11604,1100,L
4751,11605,1100,L
4752,11606,1100,L
4753,11609,1100,L
4754,11610,1100,L
4755,11611,1100,L
4756,11612,1100,L
4757,11614,1100,L
4758,11615,1100,L
4759,11618,1100,L
4760,11621,1100,L
4761,11624,1100,L
4762,11627,1100,L
4763,11630,1100,L
4764,11700,1100,L
4765,11701,1100,L
4766,11702,1100,L
4767,11703,1100,L
4768,11706,1100,L
4769,11708,1100,L
4770,11709,1100,L
4771,11710,1100,L
4772,11711,1100,L
4773,11712,1100,L
4774,11713,1100,L
4775,11715,1100,L
4776,11718,1100,L
4777,11719,1100,L
4778,11720,1100,L
4779,11721,1100,L
4780,11722,1100,L
4781,11724,1100,L
4782,11725,1100,L
4783,11726,1100,L
4784,11727,1100,L
4785,11800,1100,L
4786,11801,1100,L
4787,11810,1100,L
4788,11820,1100,L
4789,11823,1100,L
4790,11830,1100,L
4791,11833,1100,L
4792,11900,1100,L
4793,11903,1100,L
4794,11906,1100,L
4795,11909,1100,L
4796,11912,1100,L
4797,11915,1100,L
4798,11917,1100,L
4799,11918,1100,L
4800,11919,1100,L
4801,11921,1100,L
4802,12000,1100,L
4803,12003,1100,L
4804,12006,1100,L
4805,12009,1100,L
4806,12012,1100,L
4807,12015,1100,L
4808,12017,1100,L
4809,12018,1100,L
4810,12021,1100,L
4811,12022,1100,L
4812,12024,1100,L
4813,12025,1100,L
4814,12026,1100,L
4815,12027,1100,L
4816,12100,1100,L
4817,12103,1100,L
4818,12106,1100,L
4819,12109,1100,L
4820,12112,1100,L
4821,12115,1100,L
4822,12200,1100,L
4823,12201,1100,L
4824,12203,1100,L
4825,12206,1100,L
4826,12207,1100,L
4827,12209,1100,L
4828,12210,1100,L
4829,12212,1100,L
4830,12213,1100,L
4831,12215,1100,L
4832,12217,1100,L
4833,12250,1100,L
4834,12300,1100,L
4835,12303,1100,L
4836,12306,1100,L
4837,12309,1100,L
4838,12312,1100,L
4839,12315,1100,L
4840,12318,1100,L
4841,12320,1100,L
4842,12321,1100,L
4843,12322,1100,L
4844,12323,1100,L
4845,12324,1100,L
4846,12325,1100,L
4847,12326,1100,L
4848,12500,1100,L
4849,12503,1100,L
4850,12506,1100,L
4851,12509,1100,L
4852,12512,1100,L
4853,12515,1100,L
4854,12518,1100,L
4855,12521,1100,L
4856,12524,1100,L
4857,12527,1100,L
4858,12530,1100,L
4859,12533,1100,L
4860,13000,1100,L
4861,13003,1100,L
4862,13006,400,E
4863,13009,400,E
4864,13012,1100,L
4865,13015,1100,L
4866,13020,1100,L
4867,13025,1100,L
4868,13030,1100,L
4869,13100,1100,L
4870,13103,1100,L
4871,13104,1100,L
4872,13106,1100,L
4873,13109,1100,L
4874,13110,1100,L
4875,13112,1100,L
4876,13200,1100,L
4877,13201,1100,L
4878,13202,1100,L
4879,13203,1100,L
4880,13206,1100,L
4881,13209,1100,L
4882,13210,1100,L
4883,13212,1100,L
4884,13215,1100,L
4885,13218,1100,L
4886,13221,1100,L
4887,13251,1100,L
4888,13290,1100,L
4889,13292,1100,L
4890,13300,1100,L
4891,13303,1100,L
4892,13306,1100,L
4893,13309,1100,L
4894,13312,1100,L
4895,13315,1100,L
4896,13318,1100,L
4897,13319,1100,L
4898,13400,1100,L
4899,13500,1100,L
4900,13503,1100,L
4901,13506,1100,L
4902,13600,1100,L
4903,13603,1100,L
4904,13604,1100,L
4905,13606,1100,L
4906,13609,1100,L
4907,13612,1100,L
4908,13700,1100,L
4909,13703,1100,L
4910,13706,1100,L
4911,13709,1100,L
4912,13750,1100,L
4913,13755,1100,L
4914,13757,1100,L
4915,13760,1100,L
4916,13800,1100,L
4917,13803,1100,L
4918,13806,1100,L
4919,13809,1100,L
4920,13812,1100,L
4921,13815,1100,L
4922,13818,1100,L
4923,13819,1100,L
4924,13821,1100,L
4925,13824,1100,L
4926,13827,1100,L
4927,13830,1100,L
4928,13833,1100,L
4929,13836,1100,L
4930,13839,1100,L
4931,13842,1100,L
4932,13845,1100,L
4933,13847,1100,L
4934,13848,1100,L
4935,13851,1100,L
4936,13854,1100,L
4937,13857,1100,L
4938,13870,1100,L
4939,13873,1100,L
4940,13876,1100,L
4941,13879,1100,L
4942,13881,1100,L
4943,13882,1100,L
4944,13885,1100,L
4945,13888,1100,L
4946,13900,1100,L
4947,13903,1100,L
4948,13906,1100,L
4949,13909,1100,L
4950,13912,1100,L
4951,13915,1100,L
4952,13918,1100,L
4953,13921,1100,L
4954,13924,1100,L
4955,13927,1100,L
4956,13930,1100,L
4957,13933,1100,L
4958,13936,1100,L
4959,13939,1100,L
4960,13942,1100,L
4961,13945,1100,L
4962,13948,1100,L
4963,14050,1100,L
4964,14053,1100,L
4965,14056,1100,L
4966,14059,1100,L
4967,14062,1100,L
4968,14065,1100,L
4969,14068,1100,L
4970,14071,1100,L
4971,14074,1100,L
4972,14077,1100,L
4973,14080,1100,L
4974,14083,1100,L
4975,14086,1100,L
4976,14089,1100,L
4977,14092,1100,L
4978,14095,1100,L
4979,14100,1100,L
4980,14103,1100,L
4981,14106,1100,L
4982,14109,1100,L
4983,14112,1100,L
4984,14115,1100,L
4985,14118,1100,L
4986,14120,1100,L
4987,14122,1100,L
4988,14124,1100,L
4989,14126,1100,L
4990,14128,1100,L
4991,14130,1100,L
4992,14132,1100,L
4993,14200,1100,L
4994,14201,1100,L
4995,14202,1100,L
4996,14203,1100,L
4997,14206,1100,L
4998,14209,1100,L
4999,14212,1100,L
5000,14215,1100,L
5001,14218,1100,L
5002,14221,1100,L
5003,14224,1100,L
5004,14227,1100,L
5005,14230,1100,L
5006,14233,1100,L
5007,14236,1100,L
5008,14239,1100,L
5009,14242,1100,L
5010,14245,1100,L
5011,15000,1000,K
5012,15003,1000,K
5013,15006,1000,K
5014,15009,1000,K
5015,15012,1000,K
5016,15100,1000,K
5017,15103,1000,K
5018,15106,1000,K
5019,15109,1000,K
5020,15112,1000,K
5021,15115,1000,K
5022,15203,1000,K
5023,15204,1000,K
5024,15207,1000,K
5025,15208,1000,K
5026,15211,1000,K
5027,15214,1000,K
5028,15215,1000,K
5029,15218,1000,K
5030,15221,1000,K
5031,15224,1000,K
5032,15227,1000,K
5033,15230,1000,K
5034,15233,1000,K
5035,15236,1000,K
5036,15239,1000,K
5037,15242,1000,K
5038,15245,1000,K
5039,15248,1000,K
5040,15251,1000,K
5041,15254,1000,K
5042,15257,1000,K
5043,15260,1000,K
5044,15263,1000,K
5045,15266,1000,K
5046,15269,1000,K
5047,15272,1000,K
5048,15275,1000,K
5049,15303,1000,K
5050,15304,1000,K
5051,15307,1000,K
5052,15308,1000,K
5053,15311,1000,K
5054,15312,1000,K
5055,15315,1000,K
5056,15316,1000,K
5057,15319,1000,K
5058,15320,1000,K
5059,15323,1000,K
5060,15324,1000,K
5061,15327,1000,K
5062,15328,1000,K
5063,15331,1000,K
5064,15332,1000,K
5065,15335,1000,K
5066,15336,1000,K
5067,15338,1000,K
5068,15339,1000,K
5069,15342,1000,K
5070,15345,1000,K
5071,15348,1000,K
5072,15351,1000,K
5073,15354,1000,K
5074,15357,1000,K
5075,15360,1000,K
5076,15363,1000,K
5077,15500,1000,K
5078,15503,1000,K
5079,15506,1000,K
5080,15509,1000,K
5081,15512,1000,K
5082,15513,1000,K
5083,15515,1000,K
5084,15518,1000,K
5085,15521,1000,K
5086,15524,1000,K
5087,15527,1000,K
5088,15530,1000,K
5089,15533,1000,K
5090,15536,1000,K
5091,15539,1000,K
5092,15541,1000,K
5093,15550,1000,K
5094,15553,1000,K
5095,15555,1000,K
5096,15556,1000,K
5097,15559,1000,K
5098,15562,1000,K
5099,15565,1000,K
5100,15600,1000,K
5101,15700,1000,K
5102,15705,1000,K
5103,15710,1000,K
5104,15715,1000,K
5105,15800,1000,K
5106,15850,1000,K
5107,15900,1000,K
5108,15999,300,D
5109,16000,1000,K
5110,16003,1000,K
5111,16006,1000,K
5112,16009,1000,K
5113,16012,1000,K
5114,16015,1000,K
5115,16018,1000,K
5116,16399,300,D
5117,16400,300,D
5118,16401,300,D
5119,16404,300,D
5120,16406,300,D
5121,16407,300,D
5122,16408,300,D
5123,16500,300,D
5124,16501,300,D
5125,16502,300,D
5126,16503,300,D
5127,16504,300,D
5128,16505,300,D
5129,16506,300,D
5130,16507,300,D
5131,16508,300,D
5132,16509,300,D
5133,16510,300,D
5134,16511,300,D
5135,16512,300,D
5136,16513,300,D
5137,16514,300,D
5138,16515,300,D
5139,16516,300,D
5140,16517,300,D
5141,16518,300,D
5142,16519,300,D
5143,16520,300,D
5144,16522,300,D
5145,16523,300,D
5146,16524,300,D
5147,16525,300,D
5148,16526,300,D
5149,16527,300,D
5150,16528,300,D
5151,16529,300,D
5152,16530,300,D
5153,16531,300,D
5154,16532,300,D
5155,16533,300,D
5156,16534,300,D
5157,16535,300,D
5158,16536,300,D
5159,16539,300,D
5160,16542,300,D
5161,16545,300,D
5162,16546,300,D
5163,16549,300,D
5164,16552,300,D
5165,16555,300,D
5166,16558,300,D
5167,16561,300,D
5168,16564,300,D
5169,16567,300,D
5170,16570,300,D
5171,16571,300,D
5172,16573,300,D
5173,16590,300,D
5174,16591,300,D
5175,16600,300,D
5176,16603,300,D
5177,16606,300,D
5178,16609,300,D
5179,16612,300,D
5180,16615,300,D
5181,16618,300,D
5182,16621,300,D
5183,16624,300,D
5184,16627,300,D
5185,16633,300,D
5186,16636,300,D
5187,17500,400,E
5188,17503,400,E
5189,17506,400,E
5190,17600,103,B
5191,17603,200,C
5192,17609,200,C
5193,17610,200,C
5194,17615,200,C
5195,17620,200,C
5196,17625,200,C
5197,17640,200,C
5198,17645,200,C
5199,17650,200,C
5200,17655,200,C
5201,17680,200,C
5202,17690,200,C
5203,17701,400,E
5204,17702,400,E
5205,17703,400,E
5206,17704,400,E
5207,17705,400,E
5208,17706,400,E
5209,17707,400,E
5210,17708,400,E
5211,17709,400,E
5212,17710,400,E
5213,17711,400,E
5214,17712,400,E
5215,17713,400,E
5216,17714,400,E
5217,17715,400,E
5218,17716,400,E
5219,17717,400,E
5220,17718,400,E
5221,17719,400,E
5222,17720,400,E
5223,17721,400,E
5224,17722,400,E
5225,17723,400,E
5226,17724,400,E
5227,17725,400,E
5228,17726,400,E
5229,17727,400,E
5230,17728,400,E
5231,17729,400,E
5232,17730,400,E
5233,17731,400,E
5234,17732,400,E
5235,17733,400,E
5236,17734,400,E
5237,17735,400,E
5238,17736,400,E
5239,17737,400,E
5240,17738,400,E
5241,17739,400,E
5242,17740,400,E
5243,17741,400,E
5244,17742,400,E
5245,17743,400,E
5246,17744,400,E
5247,17745,400,E
5248,17746,400,E
5249,17747,400,E
5250,17748,400,E
5251,17749,400,E
5252,17750,400,E
5253,17751,400,E
5254,17752,400,E
5255,17753,400,E
5256,17754,400,E
5257,17755,400,E
5258,17756,400,E
5259,17757,400,E
5260,17758,400,E
5261,17759,400,E
5262,17760,400,E
5263,17761,400,E
5264,17762,400,E
5265,17763,400,E
5266,17764,400,E
5267,17765,400,E
5268,17766,400,E
5269,17767,400,E
5270,17768,400,E
5271,17769,400,E
5272,17770,400,E
5273,17771,400,E
5274,17772,400,E
5275,17773,400,E
5276,17774,400,E
5277,17775,400,E
5278,17776,400,E
5279,17777,400,E
5280,17778,400,E
5281,17779,400,E
5282,17780,400,E
5283,17781,400,E
5284,17782,400,E
5285,17783,400,E
5286,17784,400,E
5287,17785,400,E
5288,17786,400,E
5289,17787,400,E
5290,17788,400,E
5291,17789,400,E
5292,17790,400,E
5293,17791,400,E
5294,17792,400,E
5295,17793,400,E
5296,17794,400,E
5297,17795,400,E
5298,17796,400,E
5299,17797,400,E
5300,17798,400,E
5301,17799,400,E
5302,17800,400,E
5303,17805,400,E
5304,17810,400,E
5305,17901,400,E
5306,17902,400,E
5307,17903,400,E
5308,17904,400,E
5309,17905,400,E
5310,17906,400,E
5311,17907,400,E
5312,17908,400,E
5313,17909,400,E
5314,17910,400,E
5315,17911,400,E
5316,17912,400,E
5317,17913,400,E
5318,17914,400,E
5319,17915,400,E
5320,17916,400,E
5321,17917,400,E
5322,17918,400,E
5323,17919,400,E
5324,17920,400,E
5325,17921,400,E
5326,17922,400,E
5327,17923,400,E
5328,17924,400,E
5329,17925,400,E
5330,17926,400,E
5331,17927,400,E
5332,17928,400,E
5333,17929,400,E
5334,17930,400,E
5335,17931,400,E
5336,17932,400,E
5337,17933,400,E
5338,17934,400,E
5339,17935,400,E
5340,17936,400,E
5341,17938,400,E
5342,17939,400,E
5343,17940,400,E
5344,17942,400,E
5345,17944,400,E
5346,17946,400,E
5347,17947,400,E
5348,17950,400,E
5349,17952,400,E
5350,17958,400,E
5351,17959,400,E
5352,17965,400,E
5353,17968,400,E
5354,17970,400,E
5355,17971,400,E
5356,17972,400,E
5357,17974,400,E
5358,17977,400,E
5359,17980,400,E
5360,17983,400,E
5361,17986,400,E
5362,17989,400,E
5363,17992,400,E
5364,17995,400,E
5365,17998,400,E
5366,18001,400,E
5367,18004,400,E
5368,18007,400,E
5369,18010,400,E
5370,18013,400,E
5371,18016,400,E
5372,18019,400,E
5373,18021,400,E
5374,18022,400,E
5375,18026,400,E
5376,18027,400,E
5377,18030,400,E
5378,18031,400,E
5379,18032,400,E
5380,18033,400,E
5381,18035,400,E
5382,18100,400,E
5383,18101,400,E
5384,18102,400,E
5385,18103,400,E
5386,18104,400,E
5387,18105,400,E
5388,18108,400,E
5389,18109,400,E
5390,18112,400,E
5391,18113,400,E
5392,18117,400,E
5393,18118,400,E
5394,18119,400,E
5395,18121,400,E
5396,18122,400,E
5397,18200,400,E
5398,18203,400,E
5399,18206,400,E
5400,18209,400,E
5401,18210,400,E
5402,18211,400,E
5403,18212,400,E
5404,18213,400,E
5405,18215,400,E
5406,18216,400,E
5407,18218,400,E
5408,18219,400,E
5409,18222,400,E
5410,18224,400,E
5411,18225,400,E
5412,18226,400,E
5413,18227,400,E
5414,18228,400,E
5415,18230,400,E
5416,18232,400,E
5417,18233,400,E
5418,18234,400,E
5419,18236,400,E
5420,18238,400,E
5421,18240,400,E
5422,18242,400,E
5423,18244,400,E
5424,18246,400,E
5425,18248,400,E
5426,18250,400,E
5427,18252,400,E
5428,18254,400,E
5429,18256,400,E
5430,18258,400,E
5431,18260,400,E
5432,18262,400,E
5433,18264,400,E
5434,18266,400,E
5435,18268,400,E
5436,18270,400,E
5437,18272,400,E
5438,18274,400,E
5439,18276,400,E
5440,18278,400,E
5441,18280,400,E
5442,18282,400,E
5443,18284,400,E
5444,18286,400,E
5445,18288,400,E
5446,18290,400,E
5447,18292,400,E
5448,18294,400,E
5449,18296,400,E
5450,18298,400,E
5451,18350,1100,L
5452,18351,1100,L
5453,18352,1100,L
5454,18353,1100,L
5455,18354,1100,L
5456,18356,1100,L
5457,18358,1100,L
5458,18359,1100,L
5459,18360,1100,L
5460,18361,1100,L
5461,18362,1100,L
5462,18364,1100,L
5463,18365,1100,L
5464,18366,1100,L
5465,18368,1100,L
5466,18369,1100,L
5467,18370,1100,L
5468,18371,1100,L
5469,18372,1100,L
5470,18373,1100,L
5471,18374,1100,L
5472,18375,1100,L
5473,18377,1100,L
5474,18379,1100,L
5475,20100,400,E
5476,20102,400,E
5477,20104,400,E
5478,20120,400,E
5479,20124,400,E
5480,20140,400,E
5481,20142,400,E
5482,20143,400,E
5483,20144,400,E
5484,20145,400,E
5485,20146,400,E
5486,20147,400,E
5487,20148,400,E
5488,20160,400,E
5489,20162,400,E
5490,20164,400,E
5491,20170,400,E
5492,20172,400,E
5493,20174,400,E
5494,20176,400,E
5495,20190,400,E
5496,20192,400,E
5497,20210,400,E
5498,20212,400,E
5499,20214,400,E
5500,20216,400,E
5501,20220,400,E
5502,20222,400,E
5503,20225,400,E
5504,20230,400,E
5505,20300,400,E
5506,20305,400,E
5507,20320,400,E
5508,20321,400,E
5509,20330,400,E
5510,20350,400,E
5511,20352,400,E
5512,20355,400,E
5513,20400,400,E
5514,20401,400,E
5515,20402,400,E
5516,20403,400,E
5517,20404,400,E
5518,20405,400,E
5519,20406,400,E
5520,20410,400,E
5521,20420,400,E
5522,20440,400,E
5523,20450,400,E
5524,20452,400,E
5525,20470,400,E
5526,20472,400,E
5527,20474,400,E
5528,20475,400,E
5529,20500,400,E
5530,20520,400,E
5531,20522,400,E
5532,20524,400,E
5533,20526,400,E
5534,20528,400,E
5535,20540,400,E
5536,20542,400,E
5537,20546,400,E
5538,20548,400,E
5539,20560,400,E
5540,20600,400,E
5541,20604,400,E
5542,20620,400,E
5543,20622,400,E
5544,20630,400,E
5545,20632,400,E
5546,20634,400,E
5547,20670,400,E
5548,20680,400,E
5549,20690,400,E
5550,20700,400,E
5551,20702,400,E
5552,20703,400,E
5553,20704,400,E
5554,20705,400,E
5555,20706,400,E
5556,20730,400,E
5557,20740,400,E
5558,20745,400,E
5559,20750,400,E
5560,20752,400,E
5561,20754,400,E
5562,20756,400,E
5563,20770,400,E
5564,20790,400,E
5565,20791,400,E
5566,20792,400,E
5567,20793,400,E
5568,20794,400,E
5569,20798,400,E
5570,20799,400,E
5571,20800,400,E
5572,20802,400,E
5573,20803,400,E
5574,20804,400,E
5575,20805,400,E
5576,20806,400,E
5577,20810,400,E
5578,20815,400,E
5579,20820,400,E
5580,20830,400,E
5581,20832,400,E
5582,20840,400,E
5583,20841,400,E
5584,20842,400,E
5585,20844,400,E
5586,20845,400,E
5587,20846,400,E
5588,20847,400,E
5589,20848,400,E
5590,20850,400,E
5591,20855,400,E
5592,20860,400,E
5593,20862,400,E
5594,20863,400,E
5595,20864,400,E
5596,20866,400,E
5597,20867,400,E
5598,20868,400,E
5599,20880,400,E
5600,20882,400,E
5601,20884,400,E
5602,20886,400,E
5603,20900,400,E
5604,20902,400,E
5605,20904,400,E
5606,20905,400,E
5607,20906,400,E
5608,20910,400,E
5609,20911,400,E
5610,20912,400,E
5611,20914,400,E
5612,20916,400,E
5613,20920,400,E
5614,20924,400,E
5615,20926,400,E
5616,20928,400,E
5617,20930,400,E
5618,20932,400,E
5619,20934,400,E
5620,20936,400,E
5621,20938,400,E
5622,20940,400,E
5623,20942,400,E
5624,20943,400,E
5625,20944,400,E
5626,20946,400,E
5627,20948,400,E
5628,20950,400,E
5629,20952,400,E
5630,20953,400,E
5631,20954,400,E
5632,20956,400,E
5633,20958,400,E
5634,20960,400,E
5635,21100,400,E
5636,21110,400,E
5637,21112,400,E
5638,21114,400,E
5639,21116,400,E
5640,21120,400,E
5641,21130,400,E
5642,21140,400,E
5643,21150,400,E
5644,21155,400,E
5645,21160,400,E
5646,21170,400,E
5647,21195,400,E
5648,21199,400,E
5649,21200,400,E
5650,21202,400,E
5651,21210,400,E
5652,21212,400,E
5653,21214,400,E
5654,21216,400,E
5655,21220,400,E
5656,21230,400,E
5657,21232,400,E
5658,21234,400,E
5659,21260,400,E
5660,21270,400,E
5661,21272,400,E
5662,21274,400,E
5663,21275,400,E
5664,21280,400,E
5665,21300,400,E
5666,21321,400,E
5667,21340,400,E
5668,21360,400,E
5669,21380,400,E
5670,21382,400,E
5671,21390,400,E
5672,21392,400,E
5673,21400,400,E
5674,21402,400,E
5675,21403,400,E
5676,21404,400,E
5677,21420,400,E
5678,21430,400,E
5679,21432,400,E
5680,21440,400,E
5681,21445,400,E
5682,21460,400,E
5683,21461,400,E
5684,21462,400,E
5685,21464,400,E
5686,21472,400,E
5687,21474,400,E
5688,21480,400,E
5689,21482,400,E
5690,21484,400,E
5691,21486,400,E
5692,21490,400,E
5693,21500,400,E
5694,21502,400,E
5695,21520,400,E
5696,21522,400,E
5697,21530,400,E
5698,21532,400,E
5699,21535,400,E
5700,21600,400,E
5701,21610,400,E
5702,21620,400,E
5703,21622,400,E
5704,21630,400,E
5705,21632,400,E
5706,21634,400,E
5707,21636,400,E
5708,21638,400,E
5709,21650,400,E
5710,21652,400,E
5711,21654,400,E
5712,21656,400,E
5713,21670,400,E
5714,21680,400,E
5715,21682,400,E
5716,21685,400,E
5717,21700,400,E
5718,21710,400,E
5719,21712,400,E
5720,21714,400,E
5721,21716,400,E
5722,21730,400,E
5723,21732,400,E
5724,21740,400,E
5725,21756,400,E
5726,21760,400,E
5727,21770,400,E
5728,21772,400,E
5729,21780,400,E
5730,21785,400,E
5731,21790,400,E
5732,21800,400,E
5733,21810,400,E
5734,21820,400,E
5735,21830,400,E
5736,21832,400,E
5737,21834,400,E
5738,21840,400,E
5739,21842,400,E
5740,21850,400,E
5741,21860,400,E
5742,21865,400,E
5743,21870,400,E
5744,21872,400,E
5745,21878,400,E
5746,21879,400,E
5747,21880,400,E
5748,21881,400,E
5749,21882,400,E
5750,21883,400,E
5751,21884,400,E
5752,21885,400,E
5753,21886,400,E
5754,21887,400,E
5755,21900,400,E
5756,21906,400,E
5757,21908,400,E
5758,21910,400,E
5759,21912,400,E
5760,21914,400,E
5761,21915,400,E
5762,21916,400,E
5763,21918,400,E
5764,21922,400,E
5765,21925,400,E
5766,21926,400,E
5767,21927,400,E
5768,21930,400,E
5769,21935,400,E
5770,21936,400,E
5771,21939,400,E
5772,21941,400,E
5773,21942,400,E
5774,21943,400,E
5775,21945,400,E
5776,21949,400,E
5777,21952,400,E
5778,21955,400,E
5779,21959,400,E
5780,21962,400,E
5781,21965,400,E
5782,21969,400,E
5783,21970,400,E
5784,21973,400,E
5785,21976,400,E
5786,21980,400,E
5787,21981,400,E
5788,21990,400,E
5789,21992,400,E
5790,21997,400,E
5791,22001,400,E
5792,22002,400,E
5793,22007,400,E
5794,22008,400,E
5795,22012,400,E
5796,22014,400,E
5797,22015,400,E
5798,22018,400,E
5799,22020,400,E
5800,22025,400,E
5801,22030,400,E
5802,22031,400,E
5803,22035,400,E
5804,22036,400,E
5805,22040,400,E
5806,22045,400,E
5807,22050,400,E
5808,22051,400,E
5809,22055,400,E
5810,22060,400,E
5811,22065,400,E
5812,22070,400,E
5813,22075,400,E
5814,22900,400,E
5815,22905,400,E
5816,23010,400,E
5817,23021,400,E
5818,23022,400,E
5819,23023,400,E
5820,23031,400,E
5821,23032,400,E
5822,23033,400,E
5823,23041,400,E
5824,23042,400,E
5825,23043,400,E
5826,23051,400,E
5827,23052,400,E
5828,23053,400,E
5829,23061,400,E
5830,23062,400,E
5831,23063,400,E
5832,23071,400,E
5833,23072,400,E
5834,23073,400,E
5835,23081,400,E
5836,23082,400,E
5837,23083,400,E
5838,23090,400,E
5839,23091,400,E
5840,23100,400,E
5841,23101,400,E
5842,23110,400,E
5843,23111,400,E
5844,23112,400,E
5845,23113,400,E
5846,23114,400,E
5847,23115,400,E
5848,23116,400,E
5849,23117,400,E
5850,23118,400,E
5851,23119,400,E
5852,23120,400,E
5853,23121,400,E
5854,23130,400,E
5855,23140,400,E
5856,23150,400,E
5857,23160,400,E
5858,23170,400,E
5859,23180,400,E
5860,23190,400,E
5861,23200,400,E
5862,23210,400,E
5863,23220,400,E
5864,23230,400,E
5865,23240,400,E
5866,23250,400,E
5867,23260,400,E
5868,23270,400,E
5869,23280,400,E
5870,23290,400,E
5871,23300,400,E
5872,23310,400,E
5873,23320,400,E
5874,23330,400,E
5875,23340,400,E
5876,23350,400,E
5877,23360,400,E
5878,23370,400,E
5879,23380,400,E
5880,23390,400,E
5881,23400,400,E
5882,23410,400,E
5883,23420,400,E
5884,23430,400,E
5885,23440,400,E
5886,23450,400,E
5887,23460,400,E
5888,23470,400,E
5889,23480,400,E
5890,23490,400,E
5891,23500,400,E
5892,23510,400,E
5893,23520,400,E
5894,23530,400,E
5895,23540,400,E
5896,23550,400,E
5897,23560,400,E
5898,23570,400,E
5899,23580,400,E
5900,23590,400,E
5901,23600,400,E
5902,23610,400,E
5903,23620,400,E
5904,23630,400,E
5905,23640,400,E
5906,23650,400,E
5907,23660,400,E
5908,23670,400,E
5909,23680,400,E
5910,23690,400,E
5911,23700,400,E
5912,23710,400,E
5913,23720,400,E
5914,23730,400,E
5915,23740,400,E
5916,23750,400,E
5917,23760,400,E
5918,23770,400,E
5919,23780,400,E
5920,23790,400,E
5921,23800,400,E
5922,23810,400,E
5923,23820,400,E
5924,23830,400,E
5925,23840,400,E
5926,23850,400,E
5927,23860,400,E
5928,23870,400,E
5929,23880,400,E
5930,23890,400,E
5931,23900,400,E
5932,23910,400,E
5933,23920,400,E
5934,23930,400,E
5935,23940,400,E
5936,23950,400,E
5937,23960,400,E
5938,23970,400,E
