,ITEM,BTOS (Heirarchy order),BTOS-4D
4923,13819,1100,T
4924,13821,1100,T
4925,13824,1100,T
4926,13827,1100,T
4927,13830,1100,T
4928,13833,1100,T
4929,13836,1100,T
4930,13839,1100,T
4931,13842,1100,T
4932,13845,1100,T
4933,13847,1100,T
4934,13848,1100,T
4935,13851,1100,T
4936,13854,1100,T
4937,13857,1100,T
4938,13870,1100,T
4939,13873,1100,T
4940,13876,1100,T
4941,13879,1100,T
4942,13881,1100,T
4943,13882,1100,T
4944,13885,1100,T
4945,13888,1100,T
4946,13900,1100,T
4947,13903,1100,T
4948,13906,1100,T
4949,13909,1100,T
4950,13912,1100,T
4951,13915,1100,T
4952,13918,1100,T
4953,13921,1100,T
4954,13924,1100,T
4955,13927,1100,T
4956,13930,1100,T
4957,13933,1100,T
4958,13936,1100,T
4959,13939,1100,T
4960,13942,1100,T
4961,13945,1100,T
4962,13948,1100,T
4963,14050,1100,T
4964,14053,1100,T
4965,14056,1100,T
4966,14059,1100,T
4967,14062,1100,T
4968,14065,1100,T
4969,14068,1100,T
4970,14071,1100,T
4971,14074,1100,T
4972,14077,1100,T
4973,14080,1100,T
4974,14083,1100,T
4975,14086,1100,T
4976,14089,1100,T
4977,14092,1100,T
4978,14095,1100,T
4979,14100,1100,T
4980,14103,1100,T
4981,14106,1100,T
4982,14109,1100,T
4983,14112,1100,T
4984,14115,1100,T
4985,14118,1100,T
4986,14120,1100,T
4987,14122,1100,T
4988,14124,1100,T
4989,14126,1100,T
4990,14128,1100,T
4991,14130,1100,T
4992,14132,1100,T
4993,14200,1100,T
4994,14201,1100,T
4995,14202,1100,T
4996,14203,1100,T
4997,14206,1100,T
4998,14209,1100,T
4999,14212,1100,T
5000,14215,1100,T
5001,14218,1100,T
5002,14221,1100,T
5003,14224,1100,T
5004,14227,1100,T
5005,14230,1100,T
5006,14233,1100,T
5007,14236,1100,T
5008,14239,1100,T
5009,14242,1100,T
5010,14245,1100,T
5011,15000,1000,T
5012,15003,1000,T
5013,15006,1000,T
5014,15009,1000,T
5015,15012,1000,T
5016,15100,1000,T
5017,15103,1000,T
5018,15106,1000,T
5019,15109,1000,T
5020,15112,1000,T
5021,15115,1000,T
5022,15203,1000,T
5023,15204,1000,T
5024,15207,1000,T
5025,15208,1000,T
5026,15211,1000,T
5027,15214,1000,T
5028,15215,1000,T
5029,15218,1000,T
5030,15221,1000,T
5031,15224,1000,T
5032,15227,1000,T
5033,15230,1000,T
5034,15233,1000,T
5035,15236,1000,T
5036,15239,1000,T
5037,15242,1000,T
5038,15245,1000,T
5039,15248,1000,T
5040,15251,1000,T
5041,15254,1000,T
5042,15257,1000,T
5043,15260,1000,T
5044,15263,1000,T
5045,15266,1000,T
5046,15269,1000,T
5047,15272,1000,T
5048,15275,1000,T
5049,15303,1000,T
5050,15304,1000,T
5051,15307,1000,T
5052,15308,1000,T
5053,15311,1000,T
5054,15312,1000,T
5055,15315,1000,T
5056,15316,1000,T
5057,15319,1000,T
5058,15320,1000,T
5059,15323,1000,T
5060,15324,1000,T
5061,15327,1000,T
5062,15328,1000,T
5063,15331,1000,T
5064,15332,1000,T
5065,15335,1000,T
5066,15336,1000,T
5067,15338,1000,T
5068,15339,1000,T
5069,15342,1000,T
5070,15345,1000,T
5071,15348,1000,T
5072,15351,1000,T
5073,15354,1000,T
5074,15357,1000,T
5075,15360,1000,T
5076,15363,1000,T
5077,15500,1000,T
5078,15503,1000,T
5079,15506,1000,T
5080,15509,1000,T
5081,15512,1000,T
5082,15513,1000,T
5083,15515,1000,T
5084,15518,1000,T
5085,15521,1000,T
5086,15524,1000,T
5087,15527,1000,T
5088,15530,1000,T
5089,15533,1000,T
5090,15536,1000,T
5091,15539,1000,T
5092,15541,1000,T
5093,15550,1000,T
5094,15553,1000,T
5095,15555,1000,T
5096,15556,1000,T
5097,15559,1000,T
5098,15562,1000,T
5099,15565,1000,T
5100,15600,1000,T
5101,15700,1000,T
5102,15705,1000,T
5103,15710,1000,T
5104,15715,1000,T
5105,15800,1000,T
5106,15850,1000,T
5107,15900,1000,T
5108,15999,300,B
5109,16000,1000,T
5110,16003,1000,T
5111,16006,1000,T
5112,16009,1000,T
5113,16012,1000,T
5114,16015,1000,T
5115,16018,1000,T
5116,16399,300,B
5117,16400,300,B
5118,16401,300,B
5119,16404,300,B
5120,16406,300,B
5121,16407,300,B
5122,16408,300,B
5123,16500,300,B
5124,16501,300,B
5125,16502,300,B
5126,16503,300,B
5127,16504,300,B
5128,16505,300,B
5129,16506,300,B
5130,16507,300,B
5131,16508,300,B
5132,16509,300,B
5133,16510,300,B
5134,16511,300,B
5135,16512,300,B
5136,16513,300,B
5137,16514,300,B
5138,16515,300,B
5139,16516,300,B
5140,16517,300,B
5141,16518,300,B
5142,16519,300,B
5143,16520,300,B
5144,16522,300,B
5145,16523,300,B
5146,16524,300,B
5147,16525,300,B
5148,16526,300,B
5149,16527,300,B
5150,16528,300,B
5151,16529,300,B
5152,16530,300,B
5153,16531,300,B
5154,16532,300,B
5155,16533,300,B
5156,16534,300,B
5157,16535,300,B
5158,16536,300,B
5159,16539,300,B
5160,16542,300,B
5161,16545,300,B
5162,16546,300,B
5163,16549,300,B
5164,16552,300,B
5165,16555,300,B
5166,16558,300,B
5167,16561,300,B
5168,16564,300,B
5169,16567,300,B
5170,16570,300,B
5171,16571,300,B
5172,16573,300,B
5173,16590,300,B
5174,16591,300,B
5175,16600,300,B
5176,16603,300,B
5177,16606,300,B
5178,16609,300,B
5179,16612,300,B
5180,16615,300,B
5181,16618,300,B
5182,16621,300,B
5183,16624,300,B
5184,16627,300,B
5185,16633,300,B
5186,16636,300,B
5187,17500,400,S
5188,17503,400,S
5189,17506,400,S
5190,17600,103,G
5191,17603,200,E
5192,17609,200,E
5193,17610,200,E
5194,17615,200,E
5195,17620,200,E
5196,17625,200,E
5197,17640,200,E
5198,17645,200,E
5199,17650,200,E
5200,17655,200,E
5201,17680,200,E
5202,17690,200,E
5203,17701,400,S
5204,17702,400,S
5205,17703,400,S
5206,17704,400,S
5207,17705,400,S
5208,17706,400,S
5209,17707,400,S
5210,17708,400,S
5211,17709,400,S
5212,17710,400,S
5213,17711,400,S
5214,17712,400,S
5215,17713,400,S
5216,17714,400,S
5217,17715,400,S
5218,17716,400,S
5219,17717,400,S
5220,17718,400,S
5221,17719,400,S
5222,17720,400,S
5223,17721,400,S
5224,17722,400,S
5225,17723,400,S
5226,17724,400,S
5227,17725,400,S
5228,17726,400,S
5229,17727,400,S
5230,17728,400,S
5231,17729,400,S
5232,17730,400,S
5233,17731,400,S
5234,17732,400,S
5235,17733,400,S
5236,17734,400,S
5237,17735,400,S
5238,17736,400,S
5239,17737,400,S
5240,17738,400,S
5241,17739,400,S
5242,17740,400,S
5243,17741,400,S
5244,17742,400,S
5245,17743,400,S
5246,17744,400,S
5247,17745,400,S
5248,17746,400,S
5249,17747,400,S
5250,17748,400,S
5251,17749,400,S
5252,17750,400,S
5253,17751,400,S
5254,17752,400,S
5255,17753,400,S
5256,17754,400,S
5257,17755,400,S
5258,17756,400,S
5259,17757,400,S
5260,17758,400,S
5261,17759,400,S
5262,17760,400,S
5263,17761,400,S
5264,17762,400,S
5265,17763,400,S
5266,17764,400,S
5267,17765,400,S
5268,17766,400,S
5269,17767,400,S
5270,17768,400,S
5271,17769,400,S
5272,17770,400,S
5273,17771,400,S
5274,17772,400,S
5275,17773,400,S
5276,17774,400,S
5277,17775,400,S
5278,17776,400,S
5279,17777,400,S
5280,17778,400,S
5281,17779,400,S
5282,17780,400,S
5283,17781,400,S
5284,17782,400,S
5285,17783,400,S
5286,17784,400,S
5287,17785,400,S
5288,17786,400,S
5289,17787,400,S
5290,17788,400,S
5291,17789,400,S
5292,17790,400,S
5293,17791,400,S
5294,17792,400,S
5295,17793,400,S
5296,17794,400,S
5297,17795,400,S
5298,17796,400,S
5299,17797,400,S
5300,17798,400,S
5301,17799,400,S
5302,17800,400,S
5303,17805,400,S
5304,17810,400,S
5305,17901,400,S
5306,17902,400,S
5307,17903,400,S
5308,17904,400,S
5309,17905,400,S
5310,17906,400,S
5311,17907,400,S
5312,17908,400,S
5313,17909,400,S
5314,17910,400,S
5315,17911,400,S
5316,17912,400,S
5317,17913,400,S
5318,17914,400,S
5319,17915,400,S
5320,17916,400,S
5321,17917,400,S
5322,17918,400,S
5323,17919,400,S
5324,17920,400,S
5325,17921,400,S
5326,17922,400,S
5327,17923,400,S
5328,17924,400,S
5329,17925,400,S
5330,17926,400,S
5331,17927,400,S
5332,17928,400,S
5333,17929,400,S
5334,17930,400,S
5335,17931,400,S
5336,17932,400,S
5337,17933,400,S
5338,17934,400,S
5339,17935,400,S
5340,17936,400,S
5341,17938,400,S
5342,17939,400,S
5343,17940,400,S
5344,17942,400,S
5345,17944,400,S
5346,17946,400,S
5347,17947,400,S
5348,17950,400,S
5349,17952,400,S
5350,17958,400,S
5351,17959,400,S
5352,17965,400,S
5353,17968,400,S
5354,17970,400,S
5355,17971,400,S
5356,17972,400,S
5357,17974,400,S
5358,17977,400,S
5359,17980,400,S
5360,17983,400,S
5361,17986,400,S
5362,17989,400,S
5363,17992,400,S
5364,17995,400,S
5365,17998,400,S
5366,18001,400,S
5367,18004,400,S
5368,18007,400,S
5369,18010,400,S
5370,18013,400,S
5371,18016,400,S
5372,18019,400,S
5373,18021,400,S
5374,18022,400,S
5375,18026,400,S
5376,18027,400,S
5377,18030,400,S
5378,18031,400,S
5379,18032,400,S
5380,18033,400,S
5381,18035,400,S
5382,18100,400,S
5383,18101,400,S
5384,18102,400,S
5385,18103,400,S
5386,18104,400,S
5387,18105,400,S
5388,18108,400,S
5389,18109,400,S
5390,18112,400,S
5391,18113,400,S
5392,18117,400,S
5393,18118,400,S
5394,18119,400,S
5395,18121,400,S
5396,18122,400,S
5397,18200,400,S
5398,18203,400,S
5399,18206,400,S
5400,18209,400,S
5401,18210,400,S
5402,18211,400,S
5403,18212,400,S
5404,18213,400,S
5405,18215,400,S
5406,18216,400,S
5407,18218,400,S
5408,18219,400,S
5409,18222,400,S
5410,18224,400,S
5411,18225,400,S
5412,18226,400,S
5413,18227,400,S
5414,18228,400,S
5415,18230,400,S
5416,18232,400,S
5417,18233,400,S
5418,18234,400,S
5419,18236,400,S
5420,18238,400,S
5421,18240,400,S
5422,18242,400,S
5423,18244,400,S
5424,18246,400,S
5425,18248,400,S
5426,18250,400,S
5427,18252,400,S
5428,18254,400,S
5429,18256,400,S
5430,18258,400,S
5431,18260,400,S
5432,18262,400,S
5433,18264,400,S
5434,18266,400,S
5435,18268,400,S
5436,18270,400,S
5437,18272,400,S
5438,18274,400,S
5439,18276,400,S
5440,18278,400,S
5441,18280,400,S
5442,18282,400,S
5443,18284,400,S
5444,18286,400,S
5445,18288,400,S
5446,18290,400,S
5447,18292,400,S
5448,18294,400,S
5449,18296,400,S
5450,18298,400,S
5451,18350,1100,T
5452,18351,1100,T
5453,18352,1100,T
5454,18353,1100,T
5455,18354,1100,T
5456,18356,1100,T
5457,18358,1100,T
5458,18359,1100,T
5459,18360,1100,T
5460,18361,1100,T
5461,18362,1100,T
5462,18364,1100,T
5463,18365,1100,T
5464,18366,1100,T
5465,18368,1100,T
5466,18369,1100,T
5467,18370,1100,T
5468,18371,1100,T
5469,18372,1100,T
5470,18373,1100,T
5471,18374,1100,T
5472,18375,1100,T
5473,18377,1100,T
5474,18379,1100,T
5475,20100,400,S
5476,20102,400,S
5477,20104,400,S
5478,20120,400,S
5479,20124,400,S
5480,20140,400,S
5481,20142,400,S
5482,20143,400,S
5483,20144,400,S
5484,20145,400,S
5485,20146,400,S
5486,20147,400,S
5487,20148,400,S
5488,20160,400,S
5489,20162,400,S
5490,20164,400,S
5491,20170,400,S
5492,20172,400,S
5493,20174,400,S
5494,20176,400,S
5495,20190,400,S
5496,20192,400,S
5497,20210,400,S
5498,20212,400,S
5499,20214,400,S
5500,20216,400,S
5501,20220,400,S
5502,20222,400,S
5503,20225,400,S
5504,20230,400,S
5505,20300,400,S
5506,20305,400,S
5507,20320,400,S
5508,20321,400,S
5509,20330,400,S
5510,20350,400,S
5511,20352,400,S
5512,20355,400,S
5513,20400,400,S
5514,20401,400,S
5515,20402,400,S
5516,20403,400,S
5517,20404,400,S
5518,20405,400,S
5519,20406,400,S
5520,20410,400,S
5521,20420,400,S
5522,20440,400,S
5523,20450,400,S
5524,20452,400,S
5525,20470,400,S
5526,20472,400,S
5527,20474,400,S
5528,20475,400,S
5529,20500,400,S
5530,20520,400,S
5531,20522,400,S
5532,20524,400,S
5533,20526,400,S
5534,20528,400,S
5535,20540,400,S
5536,20542,400,S
5537,20546,400,S
5538,20548,400,S
5539,20560,400,S
5540,20600,400,S
5541,20604,400,S
5542,20620,400,S
5543,20622,400,S
5544,20630,400,S
5545,20632,400,S
5546,20634,400,S
5547,20670,400,S
5548,20680,400,S
5549,20690,400,S
5550,20700,400,S
5551,20702,400,S
5552,20703,400,S
5553,20704,400,S
5554,20705,400,S
5555,20706,400,S
5556,20730,400,S
5557,20740,400,S
5558,20745,400,S
5559,20750,400,S
5560,20752,400,S
5561,20754,400,S
5562,20756,400,S
5563,20770,400,S
5564,20790,400,S
5565,20791,400,S
5566,20792,400,S
5567,20793,400,S
5568,20794,400,S
5569,20798,400,S
5570,20799,400,S
5571,20800,400,S
5572,20802,400,S
5573,20803,400,S
5574,20804,400,S
5575,20805,400,S
5576,20806,400,S
5577,20810,400,S
5578,20815,400,S
5579,20820,400,S
5580,20830,400,S
5581,20832,400,S
5582,20840,400,S
5583,20841,400,S
5584,20842,400,S
5585,20844,400,S
5586,20845,400,S
5587,20846,400,S
5588,20847,400,S
5589,20848,400,S
5590,20850,400,S
5591,20855,400,S
5592,20860,400,S
5593,20862,400,S
5594,20863,400,S
5595,20864,400,S
5596,20866,400,S
5597,20867,400,S
5598,20868,400,S
5599,20880,400,S
5600,20882,400,S
5601,20884,400,S
5602,20886,400,S
5603,20900,400,S
5604,20902,400,S
5605,20904,400,S
5606,20905,400,S
5607,20906,400,S
5608,20910,400,S
5609,20911,400,S
5610,20912,400,S
5611,20914,400,S
5612,20916,400,S
5613,20920,400,S
5614,20924,400,S
5615,20926,400,S
5616,20928,400,S
5617,20930,400,S
5618,20932,400,S
5619,20934,400,S
5620,20936,400,S
5621,20938,400,S
5622,20940,400,S
5623,20942,400,S
5624,20943,400,S
5625,20944,400,S
5626,20946,400,S
5627,20948,400,S
5628,20950,400,S
5629,20952,400,S
5630,20953,400,S
5631,20954,400,S
5632,20956,400,S
5633,20958,400,S
5634,20960,400,S
5635,21100,400,S
5636,21110,400,S
5637,21112,400,S
5638,21114,400,S
5639,21116,400,S
5640,21120,400,S
5641,21130,400,S
5642,21140,400,S
5643,21150,400,S
5644,21155,400,S
5645,21160,400,S
5646,21170,400,S
5647,21195,400,S
5648,21199,400,S
5649,21200,400,S
5650,21202,400,S
5651,21210,400,S
5652,21212,400,S
5653,21214,400,S
5654,21216,400,S
5655,21220,400,S
5656,21230,400,S
5657,21232,400,S
5658,21234,400,S
5659,21260,400,S
5660,21270,400,S
5661,21272,400,S
5662,21274,400,S
5663,21275,400,S
5664,21280,400,S
5665,21300,400,S
5666,21321,400,S
5667,21340,400,S
5668,21360,400,S
5669,21380,400,S
5670,21382,400,S
5671,21390,400,S
5672,21392,400,S
5673,21400,400,S
5674,21402,400,S
5675,21403,400,S
5676,21404,400,S
5677,21420,400,S
5678,21430,400,S
5679,21432,400,S
5680,21440,400,S
5681,21445,400,S
5682,21460,400,S
5683,21461,400,S
5684,21462,400,S
5685,21464,400,S
5686,21472,400,S
5687,21474,400,S
5688,21480,400,S
5689,21482,400,S
5690,21484,400,S
5691,21486,400,S
5692,21490,400,S
5693,21500,400,S
5694,21502,400,S
5695,21520,400,S
5696,21522,400,S
5697,21530,400,S
5698,21532,400,S
5699,21535,400,S
5700,21600,400,S
5701,21610,400,S
5702,21620,400,S
5703,21622,400,S
5704,21630,400,S
5705,21632,400,S
5706,21634,400,S
5707,21636,400,S
5708,21638,400,S
5709,21650,400,S
5710,21652,400,S
5711,21654,400,S
5712,21656,400,S
5713,21670,400,S
5714,21680,400,S
5715,21682,400,S
5716,21685,400,S
5717,21700,400,S
5718,21710,400,S
5719,21712,400,S
5720,21714,400,S
5721,21716,400,S
5722,21730,400,S
5723,21732,400,S
5724,21740,400,S
5725,21756,400,S
5726,21760,400,S
5727,21770,400,S
5728,21772,400,S
5729,21780,400,S
5730,21785,400,S
5731,21790,400,S
5732,21800,400,S
5733,21810,400,S
5734,21820,400,S
5735,21830,400,S
5736,21832,400,S
5737,21834,400,S
5738,21840,400,S
5739,21842,400,S
5740,21850,400,S
5741,21860,400,S
5742,21865,400,S
5743,21870,400,S
5744,21872,400,S
5745,21878,400,S
5746,21879,400,S
5747,21880,400,S
5748,21881,400,S
5749,21882,400,S
5750,21883,400,S
5751,21884,400,S
5752,21885,400,S
5753,21886,400,S
5754,21887,400,S
5755,21900,400,S
5756,21906,400,S
5757,21908,400,S
5758,21910,400,S
5759,21912,400,S
5760,21914,400,S
5761,21915,400,S
5762,21916,400,S
5763,21918,400,S
5764,21922,400,S
5765,21925,400,S
5766,21926,400,S
5767,21927,400,S
5768,21930,400,S
5769,21935,400,S
5770,21936,400,S
5771,21939,400,S
5772,21941,400,S
5773,21942,400,S
5774,21943,400,S
5775,21945,400,S
5776,21949,400,S
5777,21952,400,S
5778,21955,400,S
5779,21959,400,S
5780,21962,400,S
5781,21965,400,S
5782,21969,400,S
5783,21970,400,S
5784,21973,400,S
5785,21976,400,S
5786,21980,400,S
5787,21981,400,S
5788,21990,400,S
5789,21992,400,S
5790,21997,400,S
5791,22001,400,S
5792,22002,400,S
5793,22007,400,S
5794,22008,400,S
5795,22012,400,S
5796,22014,400,S
5797,22015,400,S
5798,22018,400,S
5799,22020,400,S
5800,22025,400,S
5801,22030,400,S
5802,22031,400,S
5803,22035,400,S
5804,22036,400,S
5805,22040,400,S
5806,22045,400,S
5807,22050,400,S
5808,22051,400,S
5809,22055,400,S
5810,22060,400,S
5811,22065,400,S
5812,22070,400,S
5813,22075,400,S
5814,22900,400,S
5815,22905,400,S
5816,23010,400,S
5817,23021,400,S
5818,23022,400,S
5819,23023,400,S
5820,23031,400,S
5821,23032,400,S
5822,23033,400,S
5823,23041,400,S
5824,23042,400,S
5825,23043,400,S
5826,23051,400,S
5827,23052,400,S
5828,23053,400,S
5829,23061,400,S
5830,23062,400,S
5831,23063,400,S
5832,23071,400,S
5833,23072,400,S
5834,23073,400,S
5835,23081,400,S
5836,23082,400,S
5837,23083,400,S
5838,23090,400,S
5839,23091,400,S
5840,23100,400,S
5841,23101,400,S
5842,23110,400,S
5843,23111,400,S
5844,23112,400,S
5845,23113,400,S
5846,23114,400,S
5847,23115,400,S
5848,23116,400,S
5849,23117,400,S
5850,23118,400,S
5851,23119,400,S
5852,23120,400,S
5853,23121,400,S
5854,23130,400,S
5855,23140,400,S
5856,23150,400,S
5857,23160,400,S
5858,23170,400,S
5859,23180,400,S
5860,23190,400,S
5861,23200,400,S
5862,23210,400,S
5863,23220,400,S
5864,23230,400,S
5865,23240,400,S
5866,23250,400,S
5867,23260,400,S
5868,23270,400,S
5869,23280,400,S
5870,23290,400,S
5871,23300,400,S
5872,23310,400,S
5873,23320,400,S
5874,23330,400,S
5875,23340,400,S
5876,23350,400,S
5877,23360,400,S
5878,23370,400,S
5879,23380,400,S
5880,23390,400,S
5881,23400,400,S
5882,23410,400,S
5883,23420,400,S
5884,23430,400,S
5885,23440,400,S
5886,23450,400,S
5887,23460,400,S
5888,23470,400,S
5889,23480,400,S
5890,23490,400,S
5891,23500,400,S
5892,23510,400,S
5893,23520,400,S
5894,23530,400,S
5895,23540,400,S
5896,23550,400,S
5897,23560,400,S
5898,23570,400,S
5899,23580,400,S
5900,23590,400,S
5901,23600,400,S
5902,23610,400,S
5903,23620,400,S
5904,23630,400,S
5905,23640,400,S
5906,23650,400,S
5907,23660,400,S
5908,23670,400,S
5909,23680,400,S
5910,23690,400,S
5911,23700,400,S
5912,23710,400,S
5913,23720,400,S
5914,23730,400,S
5915,23740,400,S
5916,23750,400,S
5917,23760,400,S
5918,23770,400,S
5919,23780,400,S
5920,23790,400,S
5921,23800,400,S
5922,23810,400,S
5923,23820,400,S
5924,23830,400,S
5925,23840,400,S
5926,23850,400,S
5927,23860,400,S
5928,23870,400,S
5929,23880,400,S
5930,23890,400,S
5931,23900,400,S
5932,23910,400,S
5933,23920,400,S
5934,23930,400,S
5935,23940,400,S
5936,23950,400,S
5937,23960,400,S
5938,23970,400,S
5939,23980,400,S
5940,23990,400,S
5941,24100,400,S
5942,24101,400,S
5943,24102,400,S
5944,24103,400,S
5945,24104,400,S
5946,24105,400,S
5947,24106,400,S
5948,24107,400,S
5949,24108,400,S
5950,24109,400,S
5951,24110,400,S
5952,24111,400,S
5953,24112,400,S
5954,24113,400,S
5955,24114,400,S
5956,24115,400,S
5957,24116,400,S
5958,24117,400,S
5959,24118,400,S
5960,24119,400,S
5961,24120,400,S
5962,24121,400,S
5963,24122,400,S
5964,24123,400,S
5965,24124,400,S
5966,24125,400,S
5967,24126,400,S
5968,24127,400,S
5969,24128,400,S
5970,24129,400,S
5971,24130,400,S
5972,24131,400,S
5973,24132,400,S
5974,24133,400,S
5975,24134,400,S
5976,24135,400,S
5977,24136,400,S
5978,25000,400,S
5979,25005,400,S
5980,25010,400,S
5981,25015,400,S
5982,25020,400,S
5983,25025,400,S
5984,25030,400,S
5985,25050,400,S
5986,25200,400,S
5987,25205,400,S
5988,30000,700,S
5989,30001,700,S
5990,30003,700,S
5991,30006,700,S
5992,30009,700,S
5993,30010,700,S
5994,30013,700,S
5995,30014,700,S
5996,30017,700,S
5997,30020,700,S
5998,30023,700,S
5999,30024,700,S
6000,30026,700,S
6001,30029,700,S
6002,30032,700,S
6003,30035,700,S
6004,30038,700,S
6005,30041,700,S
6006,30042,700,S
6007,30045,700,S
6008,30048,700,S
6009,30049,700,S
6010,30052,700,S
6011,30055,700,S
6012,30058,700,S
6013,30061,700,S
6014,30062,700,S
6015,30064,700,S
6016,30067,700,S
6017,30068,700,S
6018,30071,700,S
6019,30072,700,S
6020,30074,700,S
6021,30075,700,S
6022,30078,700,S
6023,30081,700,S
6024,30084,700,S
6025,30087,700,S
6026,30090,700,S
6027,30093,700,S
6028,30094,700,S
6029,30096,700,S
6030,30097,700,S
6031,30099,700,S
6032,30102,700,S
6033,30103,700,S
6034,30104,700,S
6035,30105,700,S
6036,30106,700,S
6037,30107,700,S
6038,30110,700,S
6039,30111,700,S
6040,30114,700,S
6041,30116,700,S
6042,30117,700,S
6043,30118,700,S
6044,30119,700,S
6045,30120,700,S
6046,30121,700,S
6047,30122,700,S
6048,30123,700,S
6049,30124,700,S
6050,30125,700,S
6051,30126,700,S
6052,30127,700,S
6053,30128,700,S
6054,30129,700,S
6055,30130,700,S
6056,30131,700,S
6057,30132,700,S
6058,30133,700,S
6059,30134,700,S
6060,30135,700,S
6061,30136,700,S
6062,30137,700,S
6063,30138,700,S
6064,30139,700,S
6065,30140,700,S
6066,30141,700,S
6067,30142,700,S
6068,30143,700,S
6069,30144,700,S
6070,30145,700,S
6071,30146,700,S
6072,30147,700,S
6073,30148,700,S
6074,30149,700,S
6075,30150,700,S
6076,30151,700,S
6077,30152,700,S
6078,30153,700,S
6079,30154,700,S
6080,30155,700,S
6081,30156,700,S
6082,30157,700,S
6083,30158,700,S
6084,30159,700,S
6085,30160,700,S
6086,30161,700,S
6087,30162,700,S
6088,30165,700,S
6089,30168,700,S
6090,30171,700,S
6091,30172,700,S
6092,30174,700,S
6093,30176,700,S
6094,30177,700,S
6095,30178,700,S
6096,30179,700,S
6097,30180,700,S
6098,30183,700,S
6099,30185,700,S
6100,30186,700,S
6101,30187,700,S
6102,30189,700,S
6103,30190,700,S
6104,30192,700,S
6105,30195,700,S
6106,30196,700,S
6107,30197,700,S
6108,30198,700,S
6109,30201,700,S
6110,30202,700,S
6111,30203,700,S
6112,30204,700,S
6113,30205,700,S
6114,30207,700,S
6115,30210,700,S
6116,30213,700,S
6117,30214,700,S
6118,30216,700,S
6119,30219,700,S
6120,30222,700,S
6121,30223,700,S
6122,30224,700,S
6123,30225,700,S
6124,30226,700,S
6125,30229,700,S
6126,30232,700,S
6127,30235,700,S
6128,30238,700,S
6129,30241,700,S
6130,30244,700,S
6131,30246,700,S
6132,30247,700,S
6133,30250,700,S
6134,30251,700,S
6135,30253,700,S
6136,30255,700,S
6137,30256,700,S
6138,30259,700,S
6139,30262,700,S
6140,30265,700,S
6141,30266,700,S
6142,30269,700,S
6143,30272,700,S
6144,30275,700,S
6145,30278,700,S
6146,30281,700,S
6147,30282,700,S
6148,30283,700,S
6149,30286,700,S
6150,30287,700,S
6151,30289,700,S
6152,30292,700,S
6153,30293,700,S
6154,30294,700,S
6155,30295,700,S
6156,30296,700,S
6157,30297,700,S
6158,30298,700,S
6159,30299,700,S
6160,30300,700,S
6161,30301,700,S
6162,30302,700,S
6163,30303,700,S
6164,30304,700,S
6165,30306,700,S
6166,30307,700,S
6167,30308,700,S
6168,30309,700,S
6169,30310,700,S
6170,30313,700,S
6171,30314,700,S
6172,30315,700,S
6173,30316,700,S
6174,30317,700,S
6175,30318,700,S
6176,30319,700,S
6177,30320,700,S
6178,30321,700,S
6179,30322,700,S
6180,30323,700,S
6181,30324,700,S
6182,30325,700,S
6183,30326,700,S
6184,30328,700,S
6185,30329,700,S
6186,30330,700,S
6187,30331,700,S
6188,30332,700,S
6189,30333,700,S
6190,30334,700,S
6191,30335,700,S
6192,30336,700,S
6193,30337,700,S
6194,30338,700,S
6195,30339,700,S
6196,30340,700,S
6197,30341,700,S
6198,30342,700,S
6199,30343,700,S
6200,30344,700,S
6201,30345,700,S
6202,30346,700,S
6203,30347,700,S
6204,30348,700,S
6205,30349,700,S
6206,30350,700,S
6207,30351,700,S
6208,30352,700,S
6209,30353,700,S
6210,30354,700,S
6211,30355,700,S
6212,30356,700,S
6213,30358,700,S
6214,30359,700,S
6215,30360,700,S
6216,30361,700,S
6217,30362,700,S
6218,30363,700,S
6219,30364,700,S
6220,30365,700,S
6221,30366,700,S
6222,30367,700,S
6223,30368,700,S
6224,30369,700,S
6225,30370,700,S
6226,30371,700,S
6227,30372,700,S
6228,30373,700,S
6229,30374,700,S
6230,30375,700,S
6231,30376,700,S
6232,30377,700,S
6233,30378,700,S
6234,30379,700,S
6235,30380,700,S
6236,30381,700,S
6237,30382,700,S
6238,30383,700,S
